pilot_index,image_id,class_name,true_label,true_class_id,corruption_type,severity,pearson_correlation,spearman_correlation,cosine_similarity,ssim,top20_iou,centroid_displacement,clean_object_mass,corrupted_object_mass,object_mass_change,object_mass_drop,clean_pointing_game,corrupted_pointing_game,pointing_game_preserved,clean_salient_object_iou,corrupted_salient_object_iou,salient_object_iou_change,clean_heatmap_path,corrupted_heatmap_path
267,2360,042.Vermilion_Flycatcher,41,42,brightness,3,0.9991431832313538,0.931229954634109,0.9992948174476624,0.996549187749988,0.9717092337917486,0.0033175967859147993,0.5337906197508776,0.539224332542655,0.005433712791777401,-0.005433712791777401,0,0,0,0.3689236111111111,0.37599069293972226,0.007067081828611155,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2360.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_2360.png
267,2360,042.Vermilion_Flycatcher,41,42,brightness,5,0.9981276988983154,0.8963227657435788,0.9984539151191711,0.9864012551143628,0.963415827056637,0.005809640319685028,0.5337906197508776,0.5511995461665322,0.017408926415654613,-0.017408926415654613,0,0,0,0.3689236111111111,0.38363676244790523,0.014713151336794128,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2360.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_2360.png
267,2360,042.Vermilion_Flycatcher,41,42,gaussian_noise,1,0.9995735883712769,0.8922010830023057,0.9996274709701538,0.9881737805766877,0.9645688558285211,0.0028259241595206316,0.5337906197508776,0.5396046645846627,0.005814044833785115,-0.005814044833785115,0,0,0,0.3689236111111111,0.38444655790474797,0.01552294679363686,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2360.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_2360.png
267,2360,042.Vermilion_Flycatcher,41,42,gaussian_noise,3,0.9982060194015503,0.8980702341988311,0.9984102249145508,0.9780004267782969,0.955191895577635,0.0026926485397807324,0.5337906197508776,0.5151486760812625,-0.018641943669615135,0.018641943669615135,0,0,0,0.3689236111111111,0.37050984936268827,0.0015862382515771656,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2360.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_2360.png
267,2360,042.Vermilion_Flycatcher,41,42,gaussian_noise,5,0.7799088954925537,0.7366955408482146,0.8190200924873352,0.7333158634652904,0.645111056470781,0.050868759297589106,0.5337906197508776,0.23720244047124173,-0.2965881792796359,0.2965881792796359,0,0,0,0.3689236111111111,0.19628295088185094,-0.17264066022926017,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2360.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_2360.png
267,2360,042.Vermilion_Flycatcher,41,42,motion_blur,1,0.9978519678115845,0.913235909734143,0.9982487559318542,0.9851862678645927,0.9500631497133974,0.0067055144379324595,0.5337906197508776,0.5583776705314578,0.02458705078058021,-0.02458705078058021,0,0,0,0.3689236111111111,0.3940331491712707,0.025109538060159586,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2360.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_2360.png
267,2360,042.Vermilion_Flycatcher,41,42,motion_blur,3,0.9931245446205139,0.9029491338637432,0.994377851486206,0.9721318820312552,0.933718689788054,0.010433085123545873,0.5337906197508776,0.5376048893105579,0.003814269559680339,-0.003814269559680339,0,0,0,0.3689236111111111,0.3798031352533722,0.010879524142261121,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2360.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_2360.png
267,2360,042.Vermilion_Flycatcher,41,42,motion_blur,5,0.9912272095680237,0.8813336142815865,0.9928178787231445,0.9593363871093842,0.9244487056567593,0.010600955435791315,0.5337906197508776,0.5157098712762059,-0.01808074847467167,0.01808074847467167,0,0,0,0.3689236111111111,0.36743984391935836,-0.0014837671917527495,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2360.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_2360.png
263,2380,042.Vermilion_Flycatcher,41,42,brightness,1,0.9996433854103088,0.9407084986306941,0.9997127652168274,0.9961601723505686,0.9804637395165269,0.002948806519282837,0.8519111473411252,0.8541753576666198,0.00226421032549462,-0.00226421032549462,1,1,1,0.35764695372520994,0.35873938310236925,0.0010924293771593097,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2380.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_2380.png
263,2380,042.Vermilion_Flycatcher,41,42,brightness,3,0.9963606595993042,0.9689103491273012,0.9970622062683105,0.970354980824321,0.9380129381094912,0.010632906573319422,0.8519111473411252,0.8634152652757425,0.011504117934617364,-0.011504117934617364,1,1,1,0.35764695372520994,0.36895914966445975,0.011312195939249814,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2380.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_2380.png
263,2380,042.Vermilion_Flycatcher,41,42,brightness,5,0.9974695444107056,0.9566034125303031,0.9979557394981384,0.9631185689498158,0.9447727933339792,0.008009135554188763,0.8519111473411252,0.859891229753441,0.007980082412315848,-0.007980082412315848,1,1,1,0.35764695372520994,0.36588325169640046,0.00823629797119052,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2380.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_2380.png
263,2380,042.Vermilion_Flycatcher,41,42,gaussian_noise,1,0.9920681715011597,0.9122566889206996,0.9935981035232544,0.9675502881875555,0.9307425933051173,0.013228515762960384,0.8519111473411252,0.8414461116542413,-0.010465035686883839,0.010465035686883839,1,1,1,0.35764695372520994,0.3478337989446144,-0.009813154780595523,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2380.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_2380.png
263,2380,042.Vermilion_Flycatcher,41,42,gaussian_noise,3,0.994883120059967,0.8123192451323901,0.9958713054656982,0.9620354208198015,0.936517124939701,0.007820446980348459,0.8519111473411252,0.8334060456286072,-0.018505101712517957,0.018505101712517957,1,1,1,0.35764695372520994,0.34753502394041497,-0.01011192978479497,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2380.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_2380.png
263,2380,042.Vermilion_Flycatcher,41,42,motion_blur,1,0.9896204471588135,0.9164329168533999,0.9913302063941956,0.9552365617688462,0.9123475609756098,0.013261775377987114,0.8519111473411252,0.87643915001694,0.024528002675814786,-0.024528002675814786,1,1,1,0.35764695372520994,0.36803492663606086,0.010387972910850918,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2380.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_2380.png
263,2380,042.Vermilion_Flycatcher,41,42,motion_blur,3,0.9584262371063232,0.7911617746886676,0.9655259847640991,0.8805227236650265,0.932415519399249,0.015235700166178125,0.8519111473411252,0.8765595287623356,0.024648381421210397,-0.024648381421210397,1,1,1,0.35764695372520994,0.37050229957615655,0.012855345850946609,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2380.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_2380.png
263,2380,042.Vermilion_Flycatcher,41,42,motion_blur,5,-0.03570859506726265,0.17212697192874085,0.11729149520397186,0.515298574205035,0.1431174896064696,0.07824529134252327,0.8519111473411252,0.07998242210397928,-0.7719287252371458,0.7719287252371458,1,0,0,0.35764695372520994,0.043354386928463544,-0.3142925667967464,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2380.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_2380.png
483,2436,043.Yellow_bellied_Flycatcher,42,43,brightness,1,0.9408258199691772,0.7635065550575977,0.9499644041061401,0.8993647940662259,0.7446327683615819,0.024313982011150592,0.5630561339087636,0.48821562274782737,-0.07484051116093626,0.07484051116093626,1,1,1,0.40012460088778135,0.2665727368791828,-0.13355186400859853,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2436.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_2436.png
483,2436,043.Yellow_bellied_Flycatcher,42,43,brightness,3,0.90328049659729,0.7827459126355906,0.9185979962348938,0.8564759697878419,0.7111679454390452,0.04736541414257892,0.5630561339087636,0.512802013991414,-0.05025411991734963,0.05025411991734963,1,1,1,0.40012460088778135,0.2674656327106098,-0.13265896817717154,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2436.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_2436.png
483,2436,043.Yellow_bellied_Flycatcher,42,43,brightness,5,0.9797482490539551,0.7197856674265747,0.9818968176841736,0.8620434596172931,0.8669891172914147,0.016354611444501347,0.5630561339087636,0.5908567793890201,0.027800645480256514,-0.027800645480256514,1,1,1,0.40012460088778135,0.3993617683686177,-0.0007628325191636476,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2436.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_2436.png
483,2436,043.Yellow_bellied_Flycatcher,42,43,gaussian_noise,1,0.7331188917160034,0.6487446127426557,0.7813934087753296,0.7132172810488098,0.46907706945765937,0.04536407539759714,0.5630561339087636,0.40955069651750364,-0.15350543739126,0.15350543739126,1,1,1,0.40012460088778135,0.18508997429305912,-0.21503462659472222,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2436.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_2436.png
483,2436,043.Yellow_bellied_Flycatcher,42,43,gaussian_noise,3,0.23459377884864807,0.5033437102411442,0.3751268982887268,0.5945578172240596,0.29932677369238736,0.10164188480872259,0.5630561339087636,0.08497733161491167,-0.47807880229385197,0.47807880229385197,1,0,0,0.40012460088778135,0.07865370770338373,-0.3214708931843976,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2436.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_2436.png
483,2436,043.Yellow_bellied_Flycatcher,42,43,motion_blur,1,0.7744995355606079,0.8607365752788576,0.8197269439697266,0.769730090358328,0.5502008032128514,0.0664014739065572,0.5630561339087636,0.6491775508499721,0.08612141694120845,-0.08612141694120845,1,1,1,0.40012460088778135,0.4977507497500833,0.09762614886230198,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2436.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_2436.png
483,2436,043.Yellow_bellied_Flycatcher,42,43,motion_blur,3,0.7903132438659668,0.8364654942893395,0.8326359987258911,0.7820136371290274,0.5693510555121188,0.06291941754271912,0.5630561339087636,0.6459446117589497,0.08288847785018605,-0.08288847785018605,1,1,1,0.40012460088778135,0.5056527928984172,0.1055281920106359,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2436.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_2436.png
483,2436,043.Yellow_bellied_Flycatcher,42,43,motion_blur,5,0.7985943555831909,0.8224411619214219,0.8386515974998474,0.7706416780117094,0.6324007807417046,0.04982483022978175,0.5630561339087636,0.598257673446856,0.03520153953809235,-0.03520153953809235,1,1,1,0.40012460088778135,0.47079515706806285,0.07067055618028151,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2436.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_2436.png
355,2438,043.Yellow_bellied_Flycatcher,42,43,brightness,1,0.9995835423469543,0.9937900710534207,0.9996740818023682,0.9973156628431811,0.9800729999013514,0.002901531457380403,0.7562644174363838,0.759322883818663,0.0030584663822791347,-0.0030584663822791347,1,1,1,0.4752576008141458,0.4799642674834099,0.004706666669264115,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2438.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_2438.png
355,2438,043.Yellow_bellied_Flycatcher,42,43,brightness,3,0.9978148937225342,0.9672725633441608,0.9982824325561523,0.9810032897157186,0.9508212654290991,0.007502687506835375,0.7562644174363838,0.7497007385647482,-0.00656367887163567,0.00656367887163567,1,1,1,0.4752576008141458,0.47497615262321147,-0.00028144819093434137,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2438.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_2438.png
355,2438,043.Yellow_bellied_Flycatcher,42,43,brightness,5,0.9802756309509277,0.9258094850347821,0.9844580888748169,0.9256934594902594,0.8602409638554217,0.02127880400844241,0.7562644174363838,0.7348307858769316,-0.021433631559452215,0.021433631559452215,1,1,1,0.4752576008141458,0.4618681457204084,-0.013389455093737401,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2438.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_2438.png
355,2438,043.Yellow_bellied_Flycatcher,42,43,gaussian_noise,1,0.9962337613105774,0.9625826692185904,0.9970282316207886,0.9517401426694437,0.9530991534494502,0.005852678036942307,0.7562644174363838,0.7469161698729828,-0.009348247563401024,0.009348247563401024,1,1,1,0.4752576008141458,0.4712337456390739,-0.004023855175071922,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2438.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_2438.png
355,2438,043.Yellow_bellied_Flycatcher,42,43,gaussian_noise,3,0.9655100107192993,0.947945806565447,0.972985029220581,0.9033398605596537,0.8409612033385306,0.02316326096045603,0.7562644174363838,0.7137542856296996,-0.04251013180668428,0.04251013180668428,1,1,1,0.4752576008141458,0.4383875968992248,-0.03687000391492101,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2438.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_2438.png
355,2438,043.Yellow_bellied_Flycatcher,42,43,motion_blur,1,0.9977386593818665,0.9684969302147024,0.9982228875160217,0.9715393235877642,0.9372647427854455,0.003906126968942785,0.7562644174363838,0.7452542044859142,-0.011010212950469667,0.011010212950469667,1,1,1,0.4752576008141458,0.47132707434661253,-0.00393052646753328,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2438.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_2438.png
355,2438,043.Yellow_bellied_Flycatcher,42,43,motion_blur,3,0.9688870310783386,0.9202668372452308,0.9753634929656982,0.902438310426716,0.8263876251137398,0.018995154393054756,0.7562644174363838,0.7259605559961058,-0.03030386144027808,0.03030386144027808,1,1,1,0.4752576008141458,0.4670461733080329,-0.008211427506112923,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2438.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_2438.png
355,2438,043.Yellow_bellied_Flycatcher,42,43,motion_blur,5,-0.018825117498636246,0.10051747416411706,0.12743571400642395,0.44801236951346946,0.07670850767085077,0.21237463276688523,0.7562644174363838,0.28226649180701696,-0.4739979256293669,0.4739979256293669,1,0,0,0.4752576008141458,0.08677724674351045,-0.38848035407063536,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2438.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_2438.png
28,2494,044.Frigatebird,43,44,brightness,1,0.9984071254730225,0.931153191424552,0.9986735582351685,0.9950230128197104,0.9707412862052037,0.0033303222601746714,0.4944159645682315,0.4790223533435212,-0.01539361122471028,0.01539361122471028,1,1,1,0.3435958631662689,0.3354155135605282,-0.008180349605740711,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2494.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_2494.png
28,2494,044.Frigatebird,43,44,brightness,3,0.963098406791687,0.8608683202700865,0.9695131778717041,0.9584585201243225,0.8687273065822549,0.02168450934921032,0.4944159645682315,0.4249328991030957,-0.06948306546513583,0.06948306546513583,1,1,1,0.3435958631662689,0.29219586840091816,-0.05139999476535073,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2494.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_2494.png
28,2494,044.Frigatebird,43,44,brightness,5,0.9827664494514465,0.8158753745440084,0.9857499599456787,0.9651580081424692,0.8900188323917138,0.015502180034248872,0.4944159645682315,0.482201586577129,-0.012214377991102476,0.012214377991102476,1,1,1,0.3435958631662689,0.3292145443097749,-0.014381318856493963,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2494.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_2494.png
28,2494,044.Frigatebird,43,44,gaussian_noise,1,0.996957540512085,0.870600465844165,0.9974515438079834,0.9876506590359581,0.9570982839313572,0.004310862424143491,0.4944159645682315,0.4912206718993497,-0.0031952926688817995,0.0031952926688817995,1,1,1,0.3435958631662689,0.3352043639813424,-0.008391499184926487,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2494.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_2494.png
28,2494,044.Frigatebird,43,44,gaussian_noise,3,0.9956318140029907,0.7825600939544028,0.9960967302322388,0.9666605057308805,0.9387617115811842,0.002848927580763093,0.4944159645682315,0.5138780134691256,0.019462048900894147,-0.019462048900894147,1,1,1,0.3435958631662689,0.3354155135605282,-0.008180349605740711,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2494.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_2494.png
28,2494,044.Frigatebird,43,44,gaussian_noise,5,0.9851529002189636,0.7768889053578428,0.9873789548873901,0.9570048175330125,0.8561124468281857,0.011121152630001721,0.4944159645682315,0.47910990121934316,-0.015306063348888344,0.015306063348888344,1,1,1,0.3435958631662689,0.3059851531085679,-0.037610710057701,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2494.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_2494.png
28,2494,044.Frigatebird,43,44,motion_blur,1,0.9969049692153931,0.9645760583928644,0.9974390268325806,0.9925868580155918,0.943266531125956,0.006218885682285201,0.4944159645682315,0.4847745492844563,-0.009641415283775212,0.009641415283775212,1,1,1,0.3435958631662689,0.3397588449944471,-0.0038370181718218044,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2494.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_2494.png
28,2494,044.Frigatebird,43,44,motion_blur,3,0.9822913408279419,0.9237511438435563,0.9853588938713074,0.9701351320695399,0.9002177411720155,0.01708584312701329,0.4944159645682315,0.48907626983155983,-0.005339694736671674,0.005339694736671674,1,1,1,0.3435958631662689,0.33615506329113926,-0.007440799875129633,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2494.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_2494.png
28,2494,044.Frigatebird,43,44,motion_blur,5,0.9695466756820679,0.9437337720255659,0.9748498201370239,0.9392264949219133,0.8369177267319484,0.023054929598301074,0.4944159645682315,0.4698915902601524,-0.024524374308079078,0.024524374308079078,1,1,1,0.3435958631662689,0.3088189708617483,-0.03477689230452058,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2494.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_2494.png
499,2505,044.Frigatebird,43,44,brightness,1,0.9997879266738892,0.9879668882265739,0.99984210729599,0.9968772145352995,0.9816368841938987,0.002611270138952537,0.9884583404550766,0.9887276371267768,0.0002692966717001699,-0.0002692966717001699,1,1,1,0.23401576271976868,0.23401576271976868,0.0,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2505.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_2505.png
499,2505,044.Frigatebird,43,44,brightness,3,0.9980940818786621,0.9828355039905758,0.9985458850860596,0.990711143132001,0.9451497238104467,0.006271574409914599,0.9884583404550766,0.9896584672848893,0.001200126829812631,-0.001200126829812631,1,1,1,0.23401576271976868,0.23401576271976868,0.0,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2505.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_2505.png
499,2505,044.Frigatebird,43,44,brightness,5,0.9983353614807129,0.9744503125810234,0.9987213611602783,0.9759521000228358,0.9686151431934091,0.0008409175219922456,0.9884583404550766,0.9905993622789901,0.0021410218239135137,-0.0021410218239135137,1,1,1,0.23401576271976868,0.23401576271976868,0.0,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2505.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_5\image_2505.png
499,2505,044.Frigatebird,43,44,gaussian_noise,1,0.9889029264450073,0.9573443253748756,0.9915526509284973,0.9356973861543969,0.8797527626896423,0.016901886992355734,0.9884583404550766,0.9901367662803364,0.0016784258252597883,-0.0016784258252597883,1,1,1,0.23401576271976868,0.23401576271976868,0.0,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2505.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_1\image_2505.png
499,2505,044.Frigatebird,43,44,gaussian_noise,3,0.9624935388565063,0.8922767115424016,0.9701863527297974,0.8650401034002928,0.817457442955451,0.02219345391077275,0.9884583404550766,0.991365250838711,0.0029069103836343313,-0.0029069103836343313,1,1,1,0.23401576271976868,0.23401576271976868,0.0,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2505.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_3\image_2505.png
499,2505,044.Frigatebird,43,44,gaussian_noise,5,0.5319840908050537,0.540765572828544,0.6253693699836731,0.6159089681006795,0.34521814891763286,0.12201374475625024,0.9884583404550766,0.9828380753612692,-0.0056202650938074195,0.0056202650938074195,1,1,1,0.23401576271976868,0.22845868152274837,-0.005557081197020308,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2505.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\gaussian_noise\severity_5\image_2505.png
499,2505,044.Frigatebird,43,44,motion_blur,1,0.9921929240226746,0.971678998049302,0.9934737086296082,0.934064691078914,0.9189292543021033,0.012162652559562104,0.9884583404550766,0.988387992748056,-7.034770702063486e-05,7.034770702063486e-05,1,1,1,0.23401576271976868,0.23401576271976868,0.0,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2505.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_1\image_2505.png
499,2505,044.Frigatebird,43,44,motion_blur,3,0.9923121929168701,0.9456970086096923,0.9930943250656128,0.9155585645052803,0.9272203552568411,0.001433247753005128,0.9884583404550766,0.9898163730381804,0.001358032583103741,-0.001358032583103741,1,1,1,0.23401576271976868,0.23401576271976868,0.0,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2505.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_3\image_2505.png
499,2505,044.Frigatebird,43,44,motion_blur,5,0.9660530090332031,0.8901627442156187,0.971776008605957,0.83408344422034,0.8328919733357685,0.02682995368749491,0.9884583404550766,0.9915729429789247,0.003114602523848098,-0.003114602523848098,1,1,1,0.23401576271976868,0.23401576271976868,0.0,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2505.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\motion_blur\severity_5\image_2505.png
4,2538,045.Northern_Fulmar,44,45,brightness,1,0.9971164464950562,0.9874864469521998,0.9977761507034302,0.9927155552874831,0.9559540050672384,0.005278108263058713,0.6222075166332658,0.6327042930441418,0.010496776410875985,-0.010496776410875985,1,1,1,0.5754923413566739,0.58311345646438,0.007621115107706022,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2538.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_1\image_2538.png
4,2538,045.Northern_Fulmar,44,45,brightness,3,0.9945219159126282,0.9675847032205536,0.9957764744758606,0.9800575191615838,0.9411992263056093,0.005095162685902304,0.6222075166332658,0.6420281804129883,0.01982066377972247,-0.01982066377972247,1,1,1,0.5754923413566739,0.5843675732770003,0.008875231920326354,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\clean\image_2538.png,D:\Demo Python\visual_explanation_robustness\results\pilot_gradcam\heatmaps\corrupted\brightness\severity_3\image_2538.png
